id,standard,unit,reporting_category,type,dok,level,blooms,hess_crm_cell,c3_dimension,ssp,correct_answer,irt_a,irt_b,irt_c,tennessee_specific,tcap_format,field_test_ready,topics
GC.20-Q08,GC.20,5,RC-GOV5: The Judicial Branch,short_answer,2,Proficient,Understand,Understand × DOK 2,D2,SSP.05,See rubric,1.2,0.4,0.0,False,False,False,nomination; confirmation; shared appointment power
GC.20-Q09,GC.20,5,RC-GOV5: The Judicial Branch,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.5,1.1,0.0,False,False,False,confirmation; Senate majority; checks and balances
GC.20-Q10,GC.20,5,RC-GOV5: The Judicial Branch,document_based,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.02,See rubric,1.6,1.3,0.0,False,False,False,Article II Section 2; Advice and Consent; checks and balances
GC.20-Q11,GC.20,5,RC-GOV5: The Judicial Branch,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.05,A,1.2,-1.0,0.2,False,True,True,Article II; appointment power; Advice and Consent
GC.20-Q12,GC.20,5,RC-GOV5: The Judicial Branch,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.05,B,1.2,-0.9,0.2,False,True,True,nomination; appointment process; vocabulary
GC.20-Q13,GC.20,5,RC-GOV5: The Judicial Branch,multiple_choice,2,Proficient,Apply,Apply × DOK 2,D2,SSP.05,C,1.4,0.1,0.2,False,True,True,nomination; confirmation; appointment process
GC.20-Q14,GC.20,5,RC-GOV5: The Judicial Branch,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.05,D,1.5,0.3,0.2,False,True,True,Senate Judiciary Committee; confirmation; full Senate vote
GC.20-Q15,GC.20,5,RC-GOV5: The Judicial Branch,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.05,A,1.5,0.4,0.2,False,True,True,Advice and Consent; confirmation; shared power
GC.20-Q16,GC.20,5,RC-GOV5: The Judicial Branch,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D2,SSP.02,B,1.7,0.8,0.2,False,True,True,checks and balances; shared appointment power; Senate
GC.20-Q17,GC.20,5,RC-GOV5: The Judicial Branch,multiple_choice,3,Advanced,Evaluate,Evaluate × DOK 3,D2,SSP.02,C,1.8,1.1,0.2,False,True,True,Advice and Consent; checks and balances; confirmation
GC.20-Q18,GC.20,5,RC-GOV5: The Judicial Branch,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D2,SSP.05,D,1.8,1.0,0.2,True,True,True,John Catron; Tennessee; life tenure
GC.20-Q19,GC.20,5,RC-GOV5: The Judicial Branch,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.5,1.1,0.0,False,False,False,confirmation; Senate; appointment process
GC.20-Q20,GC.20,5,RC-GOV5: The Judicial Branch,extended_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.02,See rubric,1.6,1.3,0.0,False,False,False,confirmation; checks and balances; life tenure
GC.21-Q01,GC.21,5,RC-GOV5: The Judicial Branch,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.02,B,1.2,-1.1,0.2,False,True,True,Marbury v. Madison; judicial review; landmark cases
GC.21-Q02,GC.21,5,RC-GOV5: The Judicial Branch,multiple_choice,1,Developing,Understand,Understand × DOK 1,D2,SSP.02,A,1.3,-0.8,0.2,False,True,True,judicial review; unconstitutional; definition
GC.21-Q03,GC.21,5,RC-GOV5: The Judicial Branch,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.05,C,1.3,-0.2,0.2,False,True,True,John Marshall; Marbury v. Madison; Chief Justice
GC.21-Q04,GC.21,5,RC-GOV5: The Judicial Branch,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D3,SSP.02,D,1.5,0.1,0.2,False,True,True,Marbury v. Madison; judicial interpretation; John Marshall
GC.21-Q05,GC.21,5,RC-GOV5: The Judicial Branch,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,C,1.4,0.2,0.2,False,True,True,Marbury v. Madison; unconstitutional; void
GC.21-Q06,GC.21,5,RC-GOV5: The Judicial Branch,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D2,SSP.02,A,1.6,0.7,0.2,False,True,True,judicial review; checks and balances; balance of power
GC.21-Q07,GC.21,5,RC-GOV5: The Judicial Branch,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,B,1.7,1.0,0.2,False,True,True,judicial review; supremacy; constitutional reasoning
GC.21-Q08,GC.21,5,RC-GOV5: The Judicial Branch,short_answer,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,See rubric,1.2,0.4,0.0,False,False,False,Marbury v. Madison; judicial review; checks and balances
GC.21-Q09,GC.21,5,RC-GOV5: The Judicial Branch,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.5,1.2,0.0,False,False,False,judicial review; Marbury v. Madison; constitutional interpretation
GC.21-Q10,GC.21,5,RC-GOV5: The Judicial Branch,document_based,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.02,See rubric,1.7,1.4,0.0,False,False,False,Marbury v. Madison; judicial review; balance of power
GC.21-Q11,GC.21,5,RC-GOV5: The Judicial Branch,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.02,A,1.2,-1.0,0.2,False,True,True,precedent; vocabulary; judicial process
GC.21-Q12,GC.21,5,RC-GOV5: The Judicial Branch,multiple_choice,1,Developing,Understand,Understand × DOK 1,D2,SSP.02,B,1.2,-0.8,0.2,False,True,True,unconstitutional; vocabulary; judicial review
GC.21-Q13,GC.21,5,RC-GOV5: The Judicial Branch,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,C,1.4,0.1,0.2,False,True,True,precedent; Marbury v. Madison; judicial review
GC.21-Q14,GC.21,5,RC-GOV5: The Judicial Branch,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,D,1.5,0.3,0.2,False,True,True,Marbury v. Madison; constitutional conflict; interpretation
GC.21-Q15,GC.21,5,RC-GOV5: The Judicial Branch,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,A,1.5,0.4,0.2,False,True,True,supremacy; judicial review; constitutional hierarchy
GC.21-Q16,GC.21,5,RC-GOV5: The Judicial Branch,multiple_choice,3,Advanced,Apply,Apply × DOK 3,D2,SSP.02,B,1.7,0.8,0.2,False,True,True,judicial review; Marbury v. Madison; application
GC.21-Q17,GC.21,5,RC-GOV5: The Judicial Branch,multiple_choice,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.02,C,1.8,1.1,0.2,False,True,True,judicial review; countermajoritarian; constitutional reasoning
GC.21-Q18,GC.21,5,RC-GOV5: The Judicial Branch,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D2,SSP.02,D,1.7,0.9,0.2,False,True,True,judicial review; checks and balances; separation of powers
GC.21-Q19,GC.21,5,RC-GOV5: The Judicial Branch,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.5,1.2,0.0,False,False,False,judicial review; Marbury v. Madison; democracy
GC.21-Q20,GC.21,5,RC-GOV5: The Judicial Branch,extended_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.02,See rubric,1.7,1.4,0.0,False,False,False,judicial review; checks and balances; balance of power
GC.22-Q01,GC.22,5,RC-GOV5: The Judicial Branch,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.04,A,1.1,-1.0,0.2,False,True,True,rule of four; writ of certiorari; Supreme Court process
GC.22-Q02,GC.22,5,RC-GOV5: The Judicial Branch,multiple_choice,1,Developing,Understand,Understand × DOK 1,D2,SSP.04,B,1.3,-0.7,0.2,False,True,True,writ of certiorari; Supreme Court process; definition
GC.22-Q03,GC.22,5,RC-GOV5: The Judicial Branch,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.04,C,1.5,0.0,0.2,False,True,True,judicial activism; judicial philosophy; living Constitution
GC.22-Q04,GC.22,5,RC-GOV5: The Judicial Branch,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.04,A,1.4,0.2,0.2,False,True,True,judicial restraint; original intent; judicial philosophy
GC.22-Q05,GC.22,5,RC-GOV5: The Judicial Branch,multiple_choice,2,Proficient,Analyze,Analyze × DOK 2,D2,SSP.04,D,1.5,0.3,0.2,False,True,True,precedent; Supreme Court rulings; nationwide effect
GC.22-Q06,GC.22,5,RC-GOV5: The Judicial Branch,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,C,1.6,0.8,0.2,False,True,True,Supremacy Clause; Article VI; constitutionality
GC.22-Q07,GC.22,5,RC-GOV5: The Judicial Branch,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D2,SSP.05,B,1.7,1.0,0.2,True,True,True,Baker v. Carr; Tennessee; judicial activism
GC.22-Q08,GC.22,5,RC-GOV5: The Judicial Branch,short_answer,2,Proficient,Understand,Understand × DOK 2,D2,SSP.04,See rubric,1.2,0.4,0.0,False,False,False,writ of certiorari; rule of four; Supreme Court process
GC.22-Q09,GC.22,5,RC-GOV5: The Judicial Branch,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.5,1.2,0.0,False,False,False,judicial activism; judicial restraint; constitutional interpretation
GC.22-Q10,GC.22,5,RC-GOV5: The Judicial Branch,document_based,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.02,See rubric,1.6,1.4,0.0,False,False,False,Supremacy Clause; Article VI; constitutionality
GC.22-Q11,GC.22,5,RC-GOV5: The Judicial Branch,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.04,A,1.2,-0.9,0.2,False,True,True,judicial activism; living Constitution; vocabulary
GC.22-Q12,GC.22,5,RC-GOV5: The Judicial Branch,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.04,B,1.2,-0.8,0.2,False,True,True,judicial restraint; original intent; vocabulary
GC.22-Q13,GC.22,5,RC-GOV5: The Judicial Branch,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.04,C,1.5,0.2,0.2,False,True,True,rule of four; writ of certiorari; docket control
GC.22-Q14,GC.22,5,RC-GOV5: The Judicial Branch,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.04,D,1.4,0.3,0.2,False,True,True,writ of certiorari; appeals process; Supreme Court process
GC.22-Q15,GC.22,5,RC-GOV5: The Judicial Branch,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.04,A,1.5,0.4,0.2,False,True,True,judicial activism; judicial restraint; comparison
GC.22-Q16,GC.22,5,RC-GOV5: The Judicial Branch,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.04,B,1.7,0.8,0.2,False,True,True,judicial activism; constitutionality; application
GC.22-Q17,GC.22,5,RC-GOV5: The Judicial Branch,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.04,C,1.7,0.9,0.2,False,True,True,judicial restraint; original intent; application
GC.22-Q18,GC.22,5,RC-GOV5: The Judicial Branch,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D2,SSP.05,D,1.8,1.0,0.2,True,True,True,Baker v. Carr; Tennessee; constitutionality
GC.22-Q19,GC.22,5,RC-GOV5: The Judicial Branch,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.5,1.1,0.0,False,False,False,rule of four; writ of certiorari; docket control
GC.22-Q20,GC.22,5,RC-GOV5: The Judicial Branch,document_based,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.02,See rubric,1.6,1.3,0.0,False,False,False,Marbury v. Madison; constitutionality; limits on judicial power
GC.23-Q01,GC.23,6,RC-GOV6: Civil Liberties,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.02,B,1.1,-1.1,0.2,False,True,True,First Amendment; freedom of speech; Schenck v. United States
GC.23-Q02,GC.23,6,RC-GOV6: Civil Liberties,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.02,C,1.2,-0.9,0.2,False,True,True,symbolic speech; Tinker v. Des Moines; student rights
GC.23-Q03,GC.23,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,A,1.3,-0.1,0.2,False,True,True,Establishment Clause; Engel v. Vitale; school prayer
GC.23-Q04,GC.23,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D3,SSP.02,D,1.4,0.2,0.2,False,True,True,freedom of the press; prior restraint; New York Times v. United States
GC.23-Q05,GC.23,6,RC-GOV6: Civil Liberties,short_answer,2,Proficient,Understand,Understand × DOK 2,D3,SSP.02,See rubric,1.2,0.1,0.0,True,False,False,Scopes Trial; academic freedom; First Amendment; Tennessee
GC.23-Q06,GC.23,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Apply,Apply × DOK 2,D2,SSP.02,B,1.5,0.3,0.2,False,True,True,symbolic speech; Texas v. Johnson; flag burning
GC.23-Q07,GC.23,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,A,1.6,0.6,0.2,False,True,True,symbolic speech; Tinker v. Des Moines; Texas v. Johnson
GC.23-Q08,GC.23,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.02,C,1.7,0.9,0.2,False,True,True,Establishment Clause; Lemon v. Kurtzman; Engel v. Vitale
GC.23-Q09,GC.23,6,RC-GOV6: Civil Liberties,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.8,1.0,0.0,False,False,False,student speech; Tinker v. Des Moines; argument
GC.23-Q10,GC.23,6,RC-GOV6: Civil Liberties,document_based,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,See rubric,1.7,0.7,0.0,False,False,False,Tinker v. Des Moines; schoolhouse gate; primary source
GC.23-Q11,GC.23,6,RC-GOV6: Civil Liberties,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.02,C,1.1,-1.0,0.2,False,True,True,Miller v. California; obscenity; First Amendment
GC.23-Q12,GC.23,6,RC-GOV6: Civil Liberties,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.02,A,1.2,-0.8,0.2,False,True,True,Lemon v. Kurtzman; Establishment Clause; Lemon test
GC.23-Q13,GC.23,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,B,1.3,0.0,0.2,False,True,True,Miller v. California; obscenity; limits on speech
GC.23-Q14,GC.23,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,D,1.4,0.1,0.2,False,True,True,Schenck v. United States; clear and present danger; freedom of speech
GC.23-Q15,GC.23,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,B,1.4,0.3,0.2,False,True,True,Establishment Clause; Free Exercise Clause; freedom of religion
GC.23-Q16,GC.23,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Apply,Apply × DOK 3,D3,SSP.02,A,1.6,0.6,0.2,False,True,True,Schenck v. United States; clear and present danger; limits on speech
GC.23-Q17,GC.23,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Apply,Apply × DOK 3,D3,SSP.02,C,1.7,0.8,0.2,False,True,True,Tinker v. Des Moines; student speech; substantial disruption
GC.23-Q18,GC.23,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,D,1.8,1.0,0.2,False,True,True,Texas v. Johnson; Miller v. California; scope of protected speech
GC.23-Q19,GC.23,6,RC-GOV6: Civil Liberties,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.8,1.0,0.0,False,False,False,prior restraint; freedom of the press; argument
GC.23-Q20,GC.23,6,RC-GOV6: Civil Liberties,document_based,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,See rubric,1.7,0.8,0.0,False,False,False,First Amendment; primary source; Supreme Court interpretation
GC.24-Q01,GC.24,6,RC-GOV6: Civil Liberties,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.04,A,1.1,-1.0,0.2,False,True,True,Second Amendment; incorporation; McDonald v. Chicago
GC.24-Q02,GC.24,6,RC-GOV6: Civil Liberties,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.04,D,1.2,-0.8,0.2,False,True,True,Second Amendment; individual right; District of Columbia v. Heller
GC.24-Q03,GC.24,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.04,B,1.3,0.0,0.2,False,True,True,Second Amendment; interpretation; militia
GC.24-Q04,GC.24,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.04,C,1.4,0.2,0.2,False,True,True,District of Columbia v. Heller; handgun ban; Second Amendment
GC.24-Q05,GC.24,6,RC-GOV6: Civil Liberties,short_answer,2,Proficient,Understand,Understand × DOK 2,D2,SSP.04,See rubric,1.2,0.1,0.0,False,False,False,incorporation; McDonald v. Chicago; Fourteenth Amendment
GC.24-Q06,GC.24,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.04,B,1.4,0.3,0.2,False,True,True,Second Amendment; regulation; Heller
GC.24-Q07,GC.24,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.04,D,1.6,0.7,0.2,False,True,True,McDonald v. Chicago; Heller; incorporation
GC.24-Q08,GC.24,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.04,A,1.7,1.0,0.2,False,True,True,Second Amendment; textual interpretation; Heller
GC.24-Q09,GC.24,6,RC-GOV6: Civil Liberties,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.8,1.1,0.0,False,False,False,Second Amendment; interpretation; argument
GC.24-Q10,GC.24,6,RC-GOV6: Civil Liberties,document_based,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,See rubric,1.7,0.8,0.0,False,False,False,Heller; individual right; primary source
GC.24-Q11,GC.24,6,RC-GOV6: Civil Liberties,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.04,B,1.0,-0.9,0.2,False,True,True,District of Columbia v. Heller; Second Amendment; individual right
GC.24-Q12,GC.24,6,RC-GOV6: Civil Liberties,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.04,A,1.2,-0.7,0.2,False,True,True,District of Columbia v. Heller; self-defense; Second Amendment
GC.24-Q13,GC.24,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.04,C,1.3,0.0,0.2,False,True,True,Second Amendment; interpretation; militia debate
GC.24-Q14,GC.24,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.04,D,1.4,0.2,0.2,False,True,True,McDonald v. Chicago; incorporation; Second Amendment
GC.24-Q15,GC.24,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.04,B,1.5,0.4,0.2,False,True,True,Second Amendment; regulation; Heller
GC.24-Q16,GC.24,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Apply,Apply × DOK 3,D3,SSP.04,A,1.6,0.7,0.2,False,True,True,Second Amendment; regulation; application
GC.24-Q17,GC.24,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.04,C,1.7,0.9,0.2,False,True,True,Second Amendment; evaluation; Heller
GC.24-Q18,GC.24,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.04,D,1.8,1.1,0.2,False,True,True,Heller; McDonald v. Chicago; incorporation
GC.24-Q19,GC.24,6,RC-GOV6: Civil Liberties,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.8,1.0,0.0,False,False,False,Second Amendment; regulation; argument
GC.24-Q20,GC.24,6,RC-GOV6: Civil Liberties,extended_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.05,See rubric,1.9,1.2,0.0,False,False,False,Second Amendment; change over time; evaluation
GC.25-Q01,GC.25,6,RC-GOV6: Civil Liberties,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.02,C,1.1,-1.1,0.2,False,True,True,Miranda v. Arizona; self-incrimination; rights of the accused
GC.25-Q02,GC.25,6,RC-GOV6: Civil Liberties,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.02,A,1.2,-0.9,0.2,False,True,True,Mapp v. Ohio; exclusionary rule; Fourth Amendment
GC.25-Q03,GC.25,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,B,1.3,0.0,0.2,False,True,True,Gideon v. Wainwright; right to counsel; Sixth Amendment
GC.25-Q04,GC.25,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,D,1.4,0.2,0.2,False,True,True,exclusionary rule; Fourth Amendment; search and seizure
GC.25-Q05,GC.25,6,RC-GOV6: Civil Liberties,short_answer,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,See rubric,1.2,0.1,0.0,False,False,False,exclusionary rule; Fourth Amendment; Mapp v. Ohio
GC.25-Q06,GC.25,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,B,1.4,0.3,0.2,False,True,True,Miranda rights; Fifth Amendment; self-incrimination
GC.25-Q07,GC.25,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,C,1.6,0.6,0.2,False,True,True,rights of the accused; individual vs. state; Bill of Rights
GC.25-Q08,GC.25,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Apply,Apply × DOK 3,D3,SSP.02,A,1.7,0.9,0.2,False,True,True,exclusionary rule; Mapp v. Ohio; search and seizure
GC.25-Q09,GC.25,6,RC-GOV6: Civil Liberties,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.8,1.0,0.0,False,False,False,rights of the accused; argument; due process
GC.25-Q10,GC.25,6,RC-GOV6: Civil Liberties,extended_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.03,See rubric,1.9,1.2,0.0,False,False,False,rights of the accused; evaluation; landmark cases
GC.25-Q11,GC.25,6,RC-GOV6: Civil Liberties,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.02,A,1.1,-1.1,0.2,False,True,True,Fifth Amendment; self-incrimination; rights of the accused
GC.25-Q12,GC.25,6,RC-GOV6: Civil Liberties,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.02,B,1.2,-0.9,0.2,False,True,True,Fourth Amendment; search and seizure; rights of the accused
GC.25-Q13,GC.25,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,C,1.3,0.0,0.2,False,True,True,Miranda v. Arizona; Miranda rights; interrogation
GC.25-Q14,GC.25,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.02,D,1.4,0.2,0.2,False,True,True,Gideon v. Wainwright; right to counsel; Sixth Amendment
GC.25-Q15,GC.25,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Apply,Apply × DOK 2,D2,SSP.02,A,1.4,0.3,0.2,False,True,True,Eighth Amendment; cruel and unusual punishment; rights of the accused
GC.25-Q16,GC.25,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Apply,Apply × DOK 3,D3,SSP.02,B,1.6,0.6,0.2,False,True,True,Miranda v. Arizona; confession; application
GC.25-Q17,GC.25,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Apply,Apply × DOK 3,D3,SSP.02,C,1.7,0.8,0.2,False,True,True,Gideon v. Wainwright; right to counsel; application
GC.25-Q18,GC.25,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,D,1.8,1.0,0.2,False,True,True,incorporation; Fourteenth Amendment; rights of the accused
GC.25-Q19,GC.25,6,RC-GOV6: Civil Liberties,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.04,See rubric,1.8,1.0,0.0,False,False,False,exclusionary rule; Mapp v. Ohio; argument
GC.25-Q20,GC.25,6,RC-GOV6: Civil Liberties,document_based,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,See rubric,1.7,0.8,0.0,False,False,False,Gideon v. Wainwright; right to counsel; primary source
GC.26-Q01,GC.26,6,RC-GOV6: Civil Liberties,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.05,B,1.1,-1.0,0.2,False,True,True,Brown v. Board of Education; Equal Protection Clause; segregation
GC.26-Q02,GC.26,6,RC-GOV6: Civil Liberties,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.05,A,1.2,-0.8,0.2,False,True,True,Plessy v. Ferguson; separate but equal; segregation
GC.26-Q03,GC.26,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.05,C,1.3,0.1,0.2,False,True,True,Gitlow v. New York; incorporation doctrine; Due Process Clause
GC.26-Q04,GC.26,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.05,D,1.4,0.3,0.2,False,True,True,Obergefell v. Hodges; Due Process; Equal Protection Clause
GC.26-Q05,GC.26,6,RC-GOV6: Civil Liberties,short_answer,2,Proficient,Understand,Understand × DOK 2,D2,SSP.05,See rubric,1.2,0.1,0.0,False,False,False,incorporation doctrine; Fourteenth Amendment; Bill of Rights
GC.26-Q06,GC.26,6,RC-GOV6: Civil Liberties,multiple_choice,2,Proficient,Understand,Understand × DOK 2,D2,SSP.05,C,1.3,0.2,0.2,False,True,True,Equal Protection Clause; Fourteenth Amendment; civil rights
GC.26-Q07,GC.26,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.05,B,1.7,0.9,0.2,False,True,True,constitutional interpretation; Plessy v. Ferguson; Brown v. Board of Education
GC.26-Q08,GC.26,6,RC-GOV6: Civil Liberties,multiple_choice,3,Advanced,Evaluate,Evaluate × DOK 3,D3,SSP.05,A,1.7,1.0,0.2,False,True,True,Brown v. Board of Education; Equal Protection Clause; segregation
GC.26-Q09,GC.26,6,RC-GOV6: Civil Liberties,constructed_response,3,Advanced,Evaluate,Evaluate × DOK 3,D4,SSP.05,See rubric,1.8,1.1,0.0,False,False,False,constitutional interpretation; Equal Protection Clause; argument
GC.26-Q10,GC.26,6,RC-GOV6: Civil Liberties,document_based,3,Advanced,Analyze,Analyze × DOK 3,D3,SSP.02,See rubric,1.7,0.8,0.0,False,False,False,Fourteenth Amendment; Brown v. Board of Education; primary source
GC.26-Q11,GC.26,6,RC-GOV6: Civil Liberties,multiple_choice,1,Developing,Remember,Remember × DOK 1,D2,SSP.05,B,1.0,-0.8,0.2,False,True,True,Fourteenth Amendment; ratification; Constitution
